time,ECG
2632.0,-0.0017258067967975555
2640.0,-0.003360607123622716
2648.0,-0.006151272904015565
2656.0,-0.004305535752080488
2664.0,-0.004293789612874108
2672.0,-0.006722209784244434
2680.0,-0.00498905412237867
2688.0,-0.005948996604441856
2696.0,-0.007077468022533974
2704.0,-0.007449719018740309
2712.0,-0.009882789135686142
2720.0,-0.012974769027429375
2728.0,-0.021322210205252785
2736.0,-0.027488557366207606
2744.0,-0.02642672096947443
2752.0,-0.020702071829818706
2760.0,-0.015495757721693797
2768.0,-0.009183744650638403
2776.0,-0.0015835093111422921
2784.0,0.004486804616320034
2792.0,0.005930817979455505
2800.0,0.004725627053017628
2808.0,0.0027949846472011277
2816.0,-0.003777739278203837
2824.0,-0.010420355338320872
2832.0,-0.00648788955146699
2840.0,0.0018626505256521438
2848.0,0.004565318496479004
2856.0,0.0023616436395554764
2864.0,-0.002880921775919627
2872.0,-0.007445644184265653
2880.0,-0.00512540571664525
2888.0,-0.000926650522773881
2896.0,-0.0001746885189006419
2904.0,-0.0018996773427877947
2912.0,-0.0039026260999320906
2920.0,-0.0037901219583255357
2928.0,-0.0016485495463567583
2936.0,-0.00031229810241003864
2944.0,0.0033304586696455904
2952.0,0.006278231939490562
2960.0,0.00633431430444295
2968.0,0.0036961906444913503
2976.0,0.0007137576830061308
2984.0,0.001825437671095943
2992.0,0.005203223379831209
3000.0,0.006586062634641969
3008.0,0.0047370052713690035
3016.0,-3.348519982821053e-05
3024.0,-0.005696864153777229
3032.0,-0.010669406837556605
3040.0,-0.015749004723104122
3048.0,-0.01653449256213419
3056.0,-0.011790294094801188
3064.0,-0.009574403419211673
3072.0,-0.011386011487641758
3080.0,-0.0106170029726675
3088.0,-0.003029082749042597
3096.0,0.004271995172841989
3104.0,0.006963258501176083
3112.0,0.007243899746656945
3120.0,0.006845170882163011
3128.0,0.0052421463067663975
3136.0,0.0010055258533640272
3144.0,-0.003883328016260867
3152.0,-0.00633738885598102
3160.0,-0.006368627733952457
3168.0,0.011747376786532737
3176.0,0.0778711842932183
3184.0,0.1522495392976175
3192.0,0.11326910067058657
3200.0,0.035703518430881945
3208.0,-0.00014548845137380735
3216.0,-0.007003332901203752
3224.0,-0.0034870068860562444
3232.0,-0.0014265618489689767
3240.0,-0.0019859160204398624
3248.0,-0.0009732912061144015
3256.0,0.001867957533449342
3264.0,0.0037680289354979023
3272.0,0.0031934226206544077
3280.0,0.0015029797623255306
3288.0,-0.0025360862941948338
3296.0,-0.005711222602778992
3304.0,-0.007189973703539566
3312.0,-0.00747938626648087
3320.0,-0.005972346423490908
3328.0,-0.0036293843688041763
3336.0,0.0002492933693858016
3344.0,0.0050964914884984655
3352.0,0.006254936673545586
3360.0,0.003103457559831252
3368.0,-0.0008198590584282235
3376.0,-0.0013323855903991009
3384.0,3.833876988377916e-05
3392.0,0.0017217774399651265
3400.0,0.0017794419276120784
3408.0,0.0009597478071717814
3416.0,-0.001044365052870569
3424.0,-0.001184937114194773
3432.0,0.002657238035937339
3440.0,0.003230752811279636
3448.0,-0.0001745950619322146
3456.0,-0.00397761759155151
3464.0,-0.003855494934432632
3472.0,-0.0011476036668528475
3480.0,0.0022622636189253364
3488.0,0.0068294701073248806
3496.0,0.008996018313965836
3504.0,0.007867282160762868
3512.0,0.0030398698402762402
3520.0,-0.0030193145562616153
3528.0,-0.0043193013850493225
3536.0,0.0016536217274162254
3544.0,0.004955510520488158
3552.0,0.003266759516681153
3560.0,0.001116514283137011
3568.0,0.0010846465191926913
3576.0,0.001098669694713683
3584.0,0.003002845968718653
3592.0,0.0052410498105538465
3600.0,0.0039050018366734883
3608.0,-0.00023973265217366911
3616.0,-0.0014895157471193428
3624.0,-0.0035646412803443557
3632.0,-0.0021417068711976567
3640.0,0.0034133160276963613
3648.0,0.010127511633458002
3656.0,0.014455535595692633
3664.0,0.014308940781678891
3672.0,0.009982232234866625
3680.0,0.003176277315556156
3688.0,-0.0009189668789580224
3696.0,0.0035311004883896786
3704.0,0.008780099257047222
3712.0,0.0077962208124025085
3720.0,0.0008321550118033924
3728.0,-0.009004118126469188
3736.0,-0.014585540579949303
3744.0,-0.012197103638266715
3752.0,-0.0026081138622326564
3760.0,0.006563558442175857
3768.0,0.01132900102101097
3776.0,0.010114435119481308
3784.0,0.004035055546483007
3792.0,0.0008328221192499389
3800.0,0.004860125962010034
3808.0,0.007702072540890321
3816.0,0.008009297133733198
3824.0,0.009049184377377102
3832.0,0.006603386596370324
3840.0,0.0006468390047019619
3848.0,0.009357064280722607
3856.0,0.05858239269103133
3864.0,0.11644850452681603
3872.0,0.0903703276458896
3880.0,0.03585511885464758
3888.0,0.011918892461423893
3896.0,0.009390157623034318
3904.0,0.01239882069863166
3912.0,0.014757922868395385
3920.0,0.01579203723495482
3928.0,0.014692190087635046
3936.0,0.008494376615550974
3944.0,-0.003775312218670341
3952.0,-0.018069139647344974
3960.0,-0.029692724944513988
3968.0,-0.030921694512347796
3976.0,-0.02832249696518119
3984.0,-0.022432002552408237
3992.0,-0.013324916065911846
4000.0,-0.011068130453286555
4008.0,-0.014585044211089448
4016.0,-0.0169974094751701
4024.0,-0.014951142623027526
4032.0,-0.012772464582956061
4040.0,-0.012742237094500682
4048.0,-0.015511008811374275
4056.0,-0.015496338836123032
4064.0,-0.017272720069182543
4072.0,-0.02017194380112795
4080.0,-0.018920300192498626
4088.0,-0.01906411855571244
4096.0,-0.021723196799777397
4104.0,-0.024095916485540953
4112.0,-0.025961780596987512
4120.0,-0.023809914027527003
4128.0,-0.021529101179050984
4136.0,-0.01997347050918899
4144.0,-0.01633792293582756
4152.0,-0.009903719537554524
4160.0,-0.006330165292630691
4168.0,-0.007038832499430424
4176.0,-0.00898933696871348
4184.0,-0.01275778680222574
4192.0,-0.012867221125710041
4200.0,-0.009212151482133281
4208.0,-0.010343388546741463
4216.0,-0.014534329126418435
4224.0,-0.01659689433744255
4232.0,-0.01616044328908692
4240.0,-0.015093063867894697
4248.0,-0.020439007002493636
4256.0,-0.02818099249963985
4264.0,-0.028905994746435754
4272.0,-0.023767626646156465
4280.0,-0.02156049881171179
4288.0,-0.021395996199638903
4296.0,-0.019176289975381264
4304.0,-0.015251823782530392
4312.0,-0.011231502986319563
4320.0,-0.011844242540192132
4328.0,-0.016747376770120847
4336.0,-0.023044872462670205
4344.0,-0.023589527962772132
4352.0,-0.018682605427393063
4360.0,-0.01712776791415679
4368.0,-0.021352268784511016
4376.0,-0.020447752177663835
4384.0,-0.0143893372503286
4392.0,-0.013839233211018931
4400.0,-0.020575404464591003
4408.0,-0.031178539333039258
4416.0,-0.034996130105331875
4424.0,-0.032486490188272384
4432.0,-0.028386407769320623
4440.0,-0.024707024344918924
4448.0,-0.02058117437207236
4456.0,-0.017083872810661274
4464.0,-0.016167916447045044
4472.0,-0.01690893635032682
4480.0,-0.018128465095888734
4488.0,-0.021329594439300683
4496.0,-0.022037328380840826
4504.0,-0.023509198745036528
4512.0,-0.028176923977529415
4520.0,-0.029510281760319612
4528.0,-0.031878109781570615
4536.0,-0.03294778950046989
4544.0,-0.028082397620469924
4552.0,-0.026915122543174796
4560.0,-0.02769541428996576
4568.0,-0.0264457678898128
4576.0,-0.02269090142402883
4584.0,-0.02145786634808921
4592.0,-0.02380627148020573
4600.0,-0.024798523574281892
4608.0,-0.02520404099754072
4616.0,-0.02395236117471172
4624.0,-0.024275699223348553
4632.0,-0.027338916403034253
4640.0,-0.02992821609820516
4648.0,-0.02666714921388235
4656.0,-0.026844513265896784
4664.0,-0.040818168775822734
4672.0,-0.06454842823138411
4680.0,-0.042372332484168725
4688.0,0.1500993647906641
4696.0,0.5693425337659046
4704.0,0.8152702676390646
4712.0,0.520089706245519
4720.0,0.13390551790205774
4728.0,-0.02715677983418019
4736.0,-0.044649992109179866
4744.0,-0.02526908918104899
4752.0,-0.013710246868177093
4760.0,-0.013557033678373059
4768.0,-0.011157949400343996
4776.0,-0.006673626852534971
4784.0,-0.004063326446060668
4792.0,-0.004241238270706113
4800.0,-0.0071023744386746685
4808.0,-0.011577542298657777
4816.0,-0.012621909585750088
4824.0,-0.00999704601469329
4832.0,-0.008028915661795012
4840.0,-0.010708583612035664
4848.0,-0.01483616418585537
4856.0,-0.012860339775198891
4864.0,-0.011282821555920447
4872.0,-0.014632433464673418
4880.0,-0.017636451044641295
4888.0,-0.01880965281901337
4896.0,-0.018610774386725586
4904.0,-0.018736797490345892
4912.0,-0.018611553425846285
4920.0,-0.01680700064390928
4928.0,-0.018799037796907475
4936.0,-0.02379816053716506
4944.0,-0.026217478846055683
4952.0,-0.020144769733334417
4960.0,-0.01274296840513956
4968.0,-0.012569145083081615
4976.0,-0.01684440350497902
4984.0,-0.020152757687564117
4992.0,-0.0209109911952117
5000.0,-0.01965126646392338
5008.0,-0.01595959797688983
5016.0,-0.012960863149241091
5024.0,-0.012898649256028578
5032.0,-0.011958271220511506
5040.0,-0.010713867885371951
5048.0,-0.010296258657228899
5056.0,-0.010367262885381569
5064.0,-0.01077077175366742
5072.0,-0.011938524570479054
5080.0,-0.014065789127278516
5088.0,-0.015177206113091622
5096.0,-0.015138029127045077
5104.0,-0.015143715991846517
5112.0,-0.017387448664978735
5120.0,-0.023193931080721323
5128.0,-0.02526225691075885
5136.0,-0.02571433740933796
5144.0,-0.02972269111448976
5152.0,-0.03227307144271672
5160.0,-0.02720111063459677
5168.0,-0.022180358118880535
5176.0,-0.02124596425002998
5184.0,-0.02010017013788711
5192.0,-0.019055521467770516
5200.0,-0.01838210120784762
5208.0,-0.017694930330751663
5216.0,-0.01691526408345024
5224.0,-0.017678504395842752
5232.0,-0.024873428205552835
5240.0,-0.03416788199490275
5248.0,-0.031623366813423086
5256.0,-0.023814145890387824
5264.0,-0.02009547857695368
5272.0,-0.021160071731312
5280.0,-0.02302569200142929
5288.0,-0.023477710389542862
5296.0,-0.024368051604283753
5304.0,-0.028157742857610874
5312.0,-0.030063642385706416
5320.0,-0.025409644401283415
5328.0,-0.019925090187490377
5336.0,-0.019194646656707493
5344.0,-0.023701108333052234
5352.0,-0.028822593256099614
5360.0,-0.029589943510544572
5368.0,-0.028322553649736428
5376.0,-0.024420930165880393
5384.0,-0.02296150157603232
5392.0,-0.02620135212246465
5400.0,-0.029235383418180588
5408.0,-0.029909479365857597
5416.0,-0.025357861081492454
5424.0,-0.021456853992745727
5432.0,-0.022578809683300036
5440.0,-0.0281483462935026
5448.0,-0.03149656768973555
5456.0,-0.028558427371018994
5464.0,-0.025024697527773674
5472.0,-0.024264378846943394
5480.0,-0.027066719779702465
5488.0,-0.027392678265993863
5496.0,-0.024203497279586518
5504.0,-0.023440563515694846
5512.0,-0.02825493325346135
5520.0,-0.046452957258319036
5528.0,-0.06929295943231359
5536.0,-0.021554962807522563
5544.0,0.2552018667239746
5552.0,0.7745939691736008
5560.0,1.0082483401141062
5568.0,0.6314687523672348
5576.0,0.15263402931840966
5584.0,-0.04664378685410304
5592.0,-0.06540755765147963
5600.0,-0.0445712647281584
5608.0,-0.034941682761194796
5616.0,-0.031574774554473654
5624.0,-0.02980547703916023
5632.0,-0.02680124345500294
5640.0,-0.023660747702710257
5648.0,-0.02331798897265542
5656.0,-0.026662358948088674
5664.0,-0.03209027982626151
5672.0,-0.033916926108369515
5680.0,-0.0300614907653634
5688.0,-0.027775330985648484
5696.0,-0.02809566086245796
5704.0,-0.026088754682594945
5712.0,-0.024538488664112724
5720.0,-0.028429540107752557
5728.0,-0.03582941848350395
5736.0,-0.03693680756956558
5744.0,-0.031485298628143414
5752.0,-0.025930179428965135
5760.0,-0.02808425151459133
5768.0,-0.03739798002057547
5776.0,-0.04406966453756397
5784.0,-0.04346583933473896
5792.0,-0.04106440673265558
5800.0,-0.03899373710421585
5808.0,-0.03599557946083132
5816.0,-0.03194637770108708
5824.0,-0.029079648360758797
5832.0,-0.026891175636869838
5840.0,-0.023620090229223574
5848.0,-0.0217484079339949
5856.0,-0.021335911072502912
5864.0,-0.02139374615280293
5872.0,-0.0213880675079736
5880.0,-0.021261987331947712
5888.0,-0.02135825236418969
5896.0,-0.022438481801128687
5904.0,-0.024876354194624976
5912.0,-0.027434793900450206
5920.0,-0.030505456074467568
5928.0,-0.029467081019825744
5936.0,-0.0245949162362388
5944.0,-0.021524023991644686
5952.0,-0.020758423817981483
5960.0,-0.0207451200692818
5968.0,-0.02070744913175224
5976.0,-0.021102788940842547
5984.0,-0.02343744673239821
5992.0,-0.028334512008576215
6000.0,-0.031450013810797546
6008.0,-0.030129750090668445
6016.0,-0.028091738502523726
6024.0,-0.024479492620417424
6032.0,-0.021690528494042068
6040.0,-0.02187009609772172
6048.0,-0.024806199938072912
6056.0,-0.027676795880216102
6064.0,-0.027490563915313796
6072.0,-0.02678111091195081
6080.0,-0.026420868816296027
6088.0,-0.02631552439728822
6096.0,-0.025845432616356398
6104.0,-0.024777463058485064
6112.0,-0.024820696129012935
6120.0,-0.024910872565942262
6128.0,-0.02542309677943158
6136.0,-0.027052461483905246
6144.0,-0.027164408027253104
6152.0,-0.026062792971632144
6160.0,-0.025364018860857984
6168.0,-0.02426053927736483
6176.0,-0.025321806294407317
6184.0,-0.028038173768915684
6192.0,-0.030439822935921783
6200.0,-0.03234627769947767
6208.0,-0.03391264786836041
6216.0,-0.03162637190700552
6224.0,-0.027144817530636838
6232.0,-0.02397768056765552
6240.0,-0.02528696791493019
6248.0,-0.03016447658738874
6256.0,-0.03152523282448487
6264.0,-0.027577652911588108
6272.0,-0.025654367315067334
6280.0,-0.026004977546007467
6288.0,-0.02693556795122561
6296.0,-0.02983026800019842
6304.0,-0.031001353045864873
6312.0,-0.031046670916294462
6320.0,-0.029430622188756007
6328.0,-0.028420068448006576
6336.0,-0.02739060027637561
6344.0,-0.025148883897197587
6352.0,-0.0333037967374026
6360.0,-0.05743172409895939
6368.0,-0.06703737779700182
6376.0,0.05137156289027044
6384.0,0.4533666987359341
6392.0,0.9673323013335049
6400.0,0.9852565560938586
6408.0,0.48062524289987363
6416.0,0.06393090962698277
6424.0,-0.06511065078234449
6432.0,-0.05939800628320325
6440.0,-0.03737021695026293
6448.0,-0.03026852555777006
6456.0,-0.03186440621706078
6464.0,-0.03262299467281477
6472.0,-0.03296703629029119
6480.0,-0.03365235381875056
6488.0,-0.033706882393459994
6496.0,-0.03278223170501536
6504.0,-0.03185730108567502
6512.0,-0.03126688243109253
6520.0,-0.0315018650510334
6528.0,-0.03127929009812134
6536.0,-0.03244559629112668
6544.0,-0.03341519037647985
6552.0,-0.03662072931950642
6560.0,-0.03971904514769289
6568.0,-0.03963875920039237
6576.0,-0.03682243631569299
6584.0,-0.034911320213958943
6592.0,-0.03840046596866387
6600.0,-0.04615339814194903
6608.0,-0.048609907527339374
6616.0,-0.04539987336796138
6624.0,-0.044669914036683175
6632.0,-0.04563774379326564
6640.0,-0.043974937252494156
6648.0,-0.04079411235034852
6656.0,-0.03748909177905545
6664.0,-0.03580015837480267
6672.0,-0.03316295821711066
6680.0,-0.0300265826304151
6688.0,-0.027172510524828216
6696.0,-0.026853884858779528
6704.0,-0.03038714372959654
6712.0,-0.031238254314098532
6720.0,-0.028314333489206367
6728.0,-0.02800143427436885
6736.0,-0.029582534732094143
6744.0,-0.026766431038195624
6752.0,-0.023200076187041365
6760.0,-0.023978617610276417
6768.0,-0.023610809211813053
6776.0,-0.020317549081812426
6784.0,-0.018204185268770975
6792.0,-0.017549947668676298
6800.0,-0.017871148561592363
6808.0,-0.01986687538910655
6816.0,-0.024083263319486285
6824.0,-0.026863604345246192
6832.0,-0.024124274437456635
6840.0,-0.02031974395213328
6848.0,-0.019778582397881737
6856.0,-0.020763803691510565
6864.0,-0.024089459978353663
6872.0,-0.03282055241473036
6880.0,-0.038682785780288866
6888.0,-0.034172419906656766
6896.0,-0.03056561284570653
6904.0,-0.029961601384541327
6912.0,-0.028401354810600462
6920.0,-0.02635094674259488
6928.0,-0.024774036462430125
6936.0,-0.025299366048590906
6944.0,-0.025567755339021024
6952.0,-0.025864504543882016
6960.0,-0.02702920361146226
6968.0,-0.027927905078319784
6976.0,-0.02994409438788484
6984.0,-0.03625296811894629
6992.0,-0.03802281089539238
7000.0,-0.03298629473594361
7008.0,-0.02744426736159139
7016.0,-0.02482306967891785
7024.0,-0.02871601907732047
7032.0,-0.033175119078025235
7040.0,-0.03631194786062436
7048.0,-0.041825196376818266
7056.0,-0.04523568780444214
7064.0,-0.04530581169196936
7072.0,-0.03892677470520746
7080.0,-0.0340200895509067
7088.0,-0.03459562945587371
7096.0,-0.03628500832985684
7104.0,-0.03234703010047228
7112.0,-0.029887159711735292
7120.0,-0.03169971321004837
7128.0,-0.033716353944394956
7136.0,-0.03450642052487242
7144.0,-0.03273740016332763
7152.0,-0.028781381829105748
7160.0,-0.02716825346136797
7168.0,-0.030643592436737574
7176.0,-0.04017426761455017
7184.0,-0.05882752561566731
7192.0,-0.0732416698541264
7200.0,0.006588677891997977
7208.0,0.35124386513088973
7216.0,0.9169249387978544
7224.0,1.1414855711845207
7232.0,0.7544629115942442
7240.0,0.2110097971640898
7248.0,-0.04806531915223114
7256.0,-0.08904946433274474
7264.0,-0.06849234213399545
7272.0,-0.046904314266366466
7280.0,-0.03484033728430523
7288.0,-0.033926550517663905
7296.0,-0.035257516768851485
7304.0,-0.032386781991079035
7312.0,-0.03269865397351927
7320.0,-0.03652874114174744
7328.0,-0.04001167924354969
7336.0,-0.045319853395432715
7344.0,-0.04696513687350709
7352.0,-0.044361871951646474
7360.0,-0.04546599749082769
7368.0,-0.04428937501448676
7376.0,-0.04166581063701007
7384.0,-0.03886177632853588
7392.0,-0.03141290212779685
7400.0,-0.02870313028224635
7408.0,-0.03284775710913807
7416.0,-0.036491501742743584
7424.0,-0.03946868928716578
7432.0,-0.0438058997413387
7440.0,-0.04817653081974505
7448.0,-0.05522684660472418
7456.0,-0.05699045132246955
7464.0,-0.04988435595549091
7472.0,-0.04228526268248096
7480.0,-0.03358870253446708
7488.0,-0.026312169116069137
7496.0,-0.024534954740556995
7504.0,-0.02622775198670338
7512.0,-0.029129290869729735
7520.0,-0.030843597299475525
7528.0,-0.028732326457498167
7536.0,-0.023035565947726506
7544.0,-0.018773774946711817
