time,ECG
1856.0,-0.02040528977302109
1864.0,-0.018717554222700796
1872.0,-0.016422604296090063
1880.0,-0.016685844873795326
1888.0,-0.01970071976645772
1896.0,-0.022163444730424094
1904.0,-0.02230855538590201
1912.0,-0.02107795275226959
1920.0,-0.02144537163799483
1928.0,-0.022569271687199445
1936.0,-0.021433827590577766
1944.0,-0.02017040164858244
1952.0,-0.021756731773877932
1960.0,-0.025049614875654363
1968.0,-0.02660571484435747
1976.0,-0.025531678035034023
1984.0,-0.02325251143600169
1992.0,-0.023180437117168284
2000.0,-0.02543845013135567
2008.0,-0.026664219572459083
2016.0,-0.026768828915600125
2024.0,-0.028721627024713235
2032.0,-0.030701895768009215
2040.0,-0.03159371750583855
2048.0,-0.031356829177903
2056.0,-0.030072347858367023
2064.0,-0.02965722932267659
2072.0,-0.031776444046462085
2080.0,-0.03373017503351693
2088.0,-0.03474735148725579
2096.0,-0.03516862218873771
2104.0,-0.034912608741601445
2112.0,-0.03376747022265101
2120.0,-0.03337273835567687
2128.0,-0.03521270141707071
2136.0,-0.036092834036237746
2144.0,-0.035361043682201734
2152.0,-0.03554119327973488
2160.0,-0.035198502213764374
2168.0,-0.03329868747119853
2176.0,-0.035074783177055834
2184.0,-0.03884923796395859
2192.0,-0.040781849859641686
2200.0,-0.041458694142339735
2208.0,-0.04269223713444557
2216.0,-0.04592075592073049
2224.0,-0.04937520592150249
2232.0,-0.047792912817221644
2240.0,-0.045036014058777225
2248.0,-0.04424639650589111
2256.0,-0.0441699707716972
2264.0,-0.04281142392445869
2272.0,-0.03991522080685872
2280.0,-0.04005483055007639
2288.0,-0.04362313719424758
2296.0,-0.044773758447722675
2304.0,-0.04280905709595066
2312.0,-0.041324017564222396
2320.0,-0.04204381866439162
2328.0,-0.04415707910848581
2336.0,-0.05124390951857186
2344.0,-0.07274448807004716
2352.0,-0.10102951787590898
2360.0,-0.058909089837925685
2368.0,0.2305230525691339
2376.0,0.8352916661560644
2384.0,1.3350754636427995
2392.0,1.3356340345420532
2400.0,0.8341321360666555
2408.0,0.23175694537284486
2416.0,-0.0478299941934352
2424.0,-0.08422390376457492
2432.0,-0.05591703587691331
2440.0,-0.03560617220039466
2448.0,-0.0295137766600011
2456.0,-0.03175621469480817
2464.0,-0.03518027536222198
2472.0,-0.034064683190584505
2480.0,-0.03146787606390198
2488.0,-0.03306174459499633
2496.0,-0.039179977127901125
2504.0,-0.043039376668589646
2512.0,-0.04218975482451321
2520.0,-0.04215870003817479
2528.0,-0.04349872189613629
2536.0,-0.04203932496172349
2544.0,-0.03930087395529631
2552.0,-0.038408641857580555
2560.0,-0.0402638662197794
2568.0,-0.044324689827065784
2576.0,-0.04692831243059844
2584.0,-0.046379304913588444
2592.0,-0.04443159669570121
2600.0,-0.044261662756196044
2608.0,-0.044203995962358966
2616.0,-0.04366319882975487
2624.0,-0.04463724120602171
2632.0,-0.044254989034386454
2640.0,-0.04154293310050413
2648.0,-0.038686128979727806
2656.0,-0.03577586654098312
2664.0,-0.03429227901373408
2672.0,-0.03582090472930653
2680.0,-0.03632736983591472
2688.0,-0.03461720508293962
2696.0,-0.031694487951437596
2704.0,-0.031170737111471225
2712.0,-0.03421181979119109
2720.0,-0.03669094984306037
2728.0,-0.03745431742100375
2736.0,-0.038474647291247464
2744.0,-0.03568102172379565
2752.0,-0.03300139423156204
2760.0,-0.034450912817954385
2768.0,-0.035943221749456765
2776.0,-0.03593577958565157
2784.0,-0.034523471902009384
2792.0,-0.03293725009123887
2800.0,-0.033774224967051354
2808.0,-0.034217065878630035
2816.0,-0.03210639799491267
2824.0,-0.03239087741060608
2832.0,-0.03623897828247775
2840.0,-0.038369066507441686
2848.0,-0.036669407872990646
2856.0,-0.03618782782876637
2864.0,-0.03852726380578931
2872.0,-0.03834711297607226
2880.0,-0.03389399061268268
2888.0,-0.029311204416330398
2896.0,-0.025286132328248858
2904.0,-0.0225363120615374
2912.0,-0.024732238708451745
2920.0,-0.031088251452067305
2928.0,-0.03658676169292001
2936.0,-0.038479760299607355
2944.0,-0.035448005465629276
2952.0,-0.03148425339777057
2960.0,-0.031051641806547334
2968.0,-0.034312065554752566
2976.0,-0.035581471156679575
2984.0,-0.033790018172058275
2992.0,-0.030880776213306347
3000.0,-0.03173057438946511
3008.0,-0.033116708496847266
3016.0,-0.03304396376705557
3024.0,-0.034979485503664025
3032.0,-0.03816988405602653
3040.0,-0.037277533591080256
3048.0,-0.03343860898539054
3056.0,-0.032803928491689976
3064.0,-0.036006284722252584
3072.0,-0.037659585329185806
3080.0,-0.039198518766182355
3088.0,-0.04082858235592441
3096.0,-0.04003135303288088
3104.0,-0.036363913297340386
3112.0,-0.032660254449098994
3120.0,-0.030620926747801532
3128.0,-0.02964594472594075
3136.0,-0.03173698630111728
3144.0,-0.037427863729747525
3152.0,-0.03948013302116866
3160.0,-0.036071468090747204
3168.0,-0.03340307269781975
3176.0,-0.034929615016608274
3184.0,-0.03761627044733652
3192.0,-0.039115412129910064
3200.0,-0.039276744529265634
3208.0,-0.03893753590575141
3216.0,-0.038136951642183906
3224.0,-0.037970332938617686
3232.0,-0.036138769307630485
3240.0,-0.0329287016778392
3248.0,-0.03503921609795204
3256.0,-0.038370272628262245
3264.0,-0.03739860045045891
3272.0,-0.03531121294348033
3280.0,-0.03821436647920075
3288.0,-0.04017546374756342
3296.0,-0.03845955021272295
3304.0,-0.038724657313335194
3312.0,-0.040135726608179836
3320.0,-0.04094733708436445
3328.0,-0.040729545639600684
3336.0,-0.0393035989812539
3344.0,-0.03669617066403699
3352.0,-0.03498496485643804
3360.0,-0.03495344377912047
3368.0,-0.035230130059764816
3376.0,-0.044643471358844625
3384.0,-0.0711368633597773
3392.0,-0.09432204445955329
3400.0,-0.011033334569515439
3408.0,0.36595221202222783
3416.0,0.9937917446914939
3424.0,1.3139804432482545
3432.0,1.016079192328383
3440.0,0.39627007791104196
3448.0,0.008000229647935795
3456.0,-0.08443661938835759
3464.0,-0.06241788778973629
3472.0,-0.033452272486186374
3480.0,-0.02219051824128536
3488.0,-0.022957188148315318
3496.0,-0.026955105130125164
3504.0,-0.031028903716829277
3512.0,-0.034630146300235816
3520.0,-0.036849880014972865
3528.0,-0.03843470579779379
3536.0,-0.03702526352674772
3544.0,-0.03287858866454311
3552.0,-0.03199486469604571
3560.0,-0.03356110249126333
3568.0,-0.03346889967658097
3576.0,-0.03217642774563811
3584.0,-0.0332130911801294
3592.0,-0.03654746504912331
3600.0,-0.03806822522028637
3608.0,-0.037521425191450415
3616.0,-0.0354964103830482
3624.0,-0.03342146008223991
3632.0,-0.03399169484077901
3640.0,-0.035230506380588195
3648.0,-0.035481676802755054
3656.0,-0.035097748707041604
3664.0,-0.03455969162056608
3672.0,-0.03404652228541913
3680.0,-0.033583968618465986
3688.0,-0.03320661186294787
3696.0,-0.03297153566316312
3704.0,-0.03272378697464726
3712.0,-0.031597961041859295
3720.0,-0.027961257297528727
3728.0,-0.02208535021138158
3736.0,-0.019208981163415868
3744.0,-0.02079433952041303
3752.0,-0.022573696997848378
3760.0,-0.02120116942030021
3768.0,-0.018632859473790862
3776.0,-0.017159033449299328
3784.0,-0.015029531462316628
3792.0,-0.012513031362407967
3800.0,-0.011079556781478667
3808.0,-0.011959901801205848
3816.0,-0.01355225400450126
3824.0,-0.015713927986821995
3832.0,-0.016652287760402732
3840.0,-0.015246557632505648
3848.0,-0.011676662501107654
3856.0,-0.009471445505049568
3864.0,-0.009943608857896016
3872.0,-0.011741330985393999
3880.0,-0.012506056731109452
3888.0,-0.013103651557403092
3896.0,-0.014274927698608966
3904.0,-0.013753516693230343
3912.0,-0.012319012645827633
3920.0,-0.010207018207182068
3928.0,-0.00785377392033236
3936.0,-0.00559291347728547
3944.0,-0.006151623413694017
3952.0,-0.006264087662540276
3960.0,-0.0070134511792981
3968.0,-0.007388900297133758
3976.0,-0.008020427336340901
3984.0,-0.009727611011634326
3992.0,-0.011235245834892285
4000.0,-0.010084783219841301
4008.0,-0.005277770604101074
4016.0,-0.00011017640413410721
4024.0,0.0013848039318715016
4032.0,-0.00015828387485847985
4040.0,-0.005317425702444578
4048.0,-0.008365073104425299
4056.0,-0.005256753405847313
4064.0,0.0005360625503856023
4072.0,0.002134934170758518
4080.0,-0.0022116030634515196
4088.0,-0.006065809399064741
4096.0,-0.004853926852161628
4104.0,-0.003044959929610415
4112.0,-0.004265083834525971
4120.0,-0.004216478473736218
4128.0,-0.004574639711740077
4136.0,-0.008201811005319406
4144.0,-0.012916329854025998
4152.0,-0.01626468920807556
4160.0,-0.01388520048653498
4168.0,-0.010101873037849849
4176.0,-0.008399128000164973
4184.0,-0.00807492182587792
4192.0,-0.008096202600096622
4200.0,-0.007832655124427674
4208.0,-0.0066454940424665225
4216.0,-0.00425826309515544
4224.0,-0.0017654724950324598
4232.0,0.002324972213828266
4240.0,0.004594778221058608
4248.0,0.0008342673924098407
4256.0,-0.0038565520490717654
4264.0,-0.00402477455904959
4272.0,0.00026920140308201395
4280.0,0.0032436117404637307
4288.0,0.0017565685574376095
4296.0,0.00024249083881286264
4304.0,-0.0028448044162596633
4312.0,-0.015507355599325614
4320.0,-0.02882632126661322
4328.0,-0.027120874394820325
4336.0,-0.016908811148885827
4344.0,-0.0011870713087034992
4352.0,0.011413696349414911
4360.0,0.013146492394843591
4368.0,0.007927308038858582
4376.0,0.0026566478322193427
4384.0,-0.0004136101150523421
4392.0,0.00010955125083143111
4400.0,0.0028346276858052556
4408.0,0.002169469702944663
4416.0,0.0010660299921181325
4424.0,0.0016905312324957446
4432.0,0.0022590930132025434
4440.0,0.002253701060566435
4448.0,0.0016206780709377732
4456.0,0.0004807178546160596
4464.0,0.0005065170564610553
4472.0,0.0004232575844559188
4480.0,0.0030044160027285823
4488.0,0.008560447604504456
4496.0,0.008844001154922971
4504.0,0.003019591709252776
4512.0,-0.0013631305204663759
4520.0,-0.003486661871992602
4528.0,-0.005465262207327322
4536.0,-0.006835062225135021
4544.0,-0.008293812229698851
4552.0,-0.008879557200167483
4560.0,-0.012041135346045645
4568.0,-0.01226488145291489
4576.0,-0.006308710281483785
4584.0,-0.0025134437240850907
4592.0,-0.000940667402723832
4600.0,0.001130174852339516
4608.0,0.003633579792713197
4616.0,0.004306625626607619
4624.0,0.0028693184896250883
4632.0,0.0006985961828464968
4640.0,0.0018543235182987537
4648.0,0.0063897514420275595
4656.0,0.009409146744007717
4664.0,0.010917703289005792
4672.0,0.010596979269029336
4680.0,0.007525045637355665
4688.0,0.005196151764323775
4696.0,0.005396504525800187
4704.0,0.008107581772652478
4712.0,0.011138339185541123
4720.0,0.008735346091328568
4728.0,0.005780284966629685
4736.0,0.0048493045371032755
4744.0,0.0034622047898587418
4752.0,0.001902486788054791
4760.0,0.00019679297098710072
4768.0,-0.0005209846271556265
4776.0,-0.0013026660739963488
4784.0,-1.3371144871543152e-05
4792.0,0.0022442543979230897
4800.0,0.0010004907561510217
4808.0,-0.0006360632235351063
4816.0,-0.002329888419308885
4824.0,-0.0025904196096886304
4832.0,-0.0016047284820784051
4840.0,-0.0016549236025238724
4848.0,-0.002069561601284226
4856.0,-0.003303832666603506
4864.0,-0.003107055635324471
4872.0,-0.003342481727641713
4880.0,-0.005249891016074975
4888.0,-0.00690033314054484
4896.0,-0.008662368928046952
4904.0,-0.010540073270521455
4912.0,-0.010091233783114004
4920.0,-0.008609220652075852
4928.0,-0.00815132823010913
4936.0,-0.008371721233950392
4944.0,-0.008287425586137636
4952.0,-0.0069929269677503295
4960.0,-0.005037409659530869
4968.0,-0.003570969973989641
4976.0,-0.0015753955958301019
4984.0,0.000810961449021708
4992.0,0.003043048496155646
5000.0,0.001923593714837836
5008.0,0.0008425952507966059
5016.0,-0.0014762671168801129
5024.0,-0.006381267797581498
5032.0,-0.009352916253445791
5040.0,-0.009693465226732426
5048.0,-0.011573980573716084
5056.0,-0.013598130171432011
5064.0,-0.008841487183920645
5072.0,0.01833730828648792
5080.0,0.05790869236523438
5088.0,0.07093056775414867
5096.0,0.052783824395977626
5104.0,0.019350542652189592
5112.0,0.0030572743768916932
5120.0,0.0004350922915262552
5128.0,0.001691535282637845
5136.0,0.0024417100603483337
5144.0,0.0017774413363634736
5152.0,-0.0003531433489480434
5160.0,-0.0026136550392555
5168.0,-0.003288927323339531
5176.0,-0.00368405058449507
5184.0,-0.003420955167685914
5192.0,-0.003927082647381392
5200.0,-0.0030891703868025245
5208.0,-0.002422416688536713
5216.0,-0.004535720690341455
5224.0,-0.008647611041891774
5232.0,-0.01035854385822679
5240.0,-0.011617665437825817
5248.0,-0.01373907790668591
5256.0,-0.015395124246708376
5264.0,-0.015924956182886217
5272.0,-0.016950317535206087
5280.0,-0.021495759521550365
5288.0,-0.024922513341146153
5296.0,-0.026813051091225164
5304.0,-0.0287744832884228
5312.0,-0.030379613006915992
5320.0,-0.029211460796276397
5328.0,-0.02758537021030182
5336.0,-0.02750991992914669
5344.0,-0.024976319836290214
5352.0,-0.020637573933103903
5360.0,-0.01723625770569285
5368.0,-0.018050882364138186
5376.0,-0.022065271865522398
5384.0,-0.02103184142726859
5392.0,-0.016927595271382826
5400.0,-0.0150698963376638
5408.0,-0.015123719862618464
5416.0,-0.01595949597429406
5424.0,-0.01788819344459469
5432.0,-0.021979911196857226
5440.0,-0.026462306580700038
5448.0,-0.02672704675883094
5456.0,-0.025220567656222742
5464.0,-0.027715403385636186
5472.0,-0.029611901532300974
5480.0,-0.027449720389233313
5488.0,-0.02782183402474926
5496.0,-0.030834000549098597
5504.0,-0.032938585619254473
5512.0,-0.032838276924764806
5520.0,-0.031877229561874824
5528.0,-0.031781289374830525
5536.0,-0.03305794127182311
5544.0,-0.031777908259755246
5552.0,-0.03181981997657066
5560.0,-0.03407788503110831
5568.0,-0.03765655313858388
5576.0,-0.04007788662291129
5584.0,-0.03842869871209064
5592.0,-0.035335935841013015
5600.0,-0.03438589227468718
5608.0,-0.0373299445016435
5616.0,-0.040057336944100345
5624.0,-0.04068034857595764
5632.0,-0.04404423654960199
5640.0,-0.047507573205932074
5648.0,-0.047918983935802656
5656.0,-0.045406382635230044
5664.0,-0.04200662265954796
5672.0,-0.04448721235424963
5680.0,-0.05200726428839258
5688.0,-0.05580542817357066
5696.0,-0.054133227278487156
5704.0,-0.05110069070512676
5712.0,-0.04999522974665405
5720.0,-0.04986328029321689
5728.0,-0.047891825322682414
5736.0,-0.04814139525416079
5744.0,-0.05070696276460752
5752.0,-0.049538598954513006
5760.0,-0.0470260466330326
5768.0,-0.04644490331791038
5776.0,-0.04723004090077634
5784.0,-0.048304145161941404
5792.0,-0.05528730133810641
5800.0,-0.07887322194285802
5808.0,-0.10777911314693393
5816.0,-0.06864563169603932
5824.0,0.21534480199265443
5832.0,0.816498078391962
5840.0,1.3121335655742719
5848.0,1.3134889775195704
5856.0,0.8252508332635285
5864.0,0.23396958070842183
5872.0,-0.045065588335704586
5880.0,-0.0842521326816876
5888.0,-0.05654742576179936
5896.0,-0.03635895771241263
5904.0,-0.031219992834724302
5912.0,-0.03224407980642182
5920.0,-0.03372705036097785
5928.0,-0.03436333499934786
5936.0,-0.034626341884593036
5944.0,-0.035343248129102424
5952.0,-0.0370252868731668
5960.0,-0.03825375493865037
5968.0,-0.03721386487621339
5976.0,-0.03697620642180182
5984.0,-0.03833885257948703
5992.0,-0.038132891277779836
6000.0,-0.03639915898454384
6008.0,-0.03599903888692795
6016.0,-0.037939135165098066
6024.0,-0.041395168881959044
6032.0,-0.04241875831730526
6040.0,-0.04090381598717096
6048.0,-0.0395780873226296
6056.0,-0.04136245359887167
6064.0,-0.047351374805558344
6072.0,-0.04908023962829383
6080.0,-0.04674182362707329
6088.0,-0.0449964620661844
6096.0,-0.04398703434348024
6104.0,-0.042000998342609674
6112.0,-0.03868757616454649
6120.0,-0.03842450425223075
6128.0,-0.04011132292279384
6136.0,-0.04064848553179741
6144.0,-0.04048472972172249
6152.0,-0.03858290628972014
6160.0,-0.036976406909382316
6168.0,-0.036499441785332695
6176.0,-0.036901521493346114
6184.0,-0.03831543323848076
6192.0,-0.040221490828427645
6200.0,-0.04045741051529902
6208.0,-0.04057855052648434
6216.0,-0.040047635760746804
6224.0,-0.03821433279345604
6232.0,-0.03718900235656002
6240.0,-0.036967898401021486
6248.0,-0.03713149535380945
6256.0,-0.03783740788030631
6264.0,-0.039454617785969835
6272.0,-0.04071293185996044
6280.0,-0.039499830823460896
6288.0,-0.03868949964744659
6296.0,-0.03985153428381399
6304.0,-0.04093027543640569
6312.0,-0.039535061530941946
6320.0,-0.038386228730929776
6328.0,-0.03898669600388613
6336.0,-0.04090093981868127
6344.0,-0.041324821700013455
6352.0,-0.039672404680474796
6360.0,-0.03857631322992806
6368.0,-0.03829669652843036
6376.0,-0.03853462305598229
6384.0,-0.039659064316443296
6392.0,-0.04216607239574319
6400.0,-0.04431325232964875
6408.0,-0.04459719371969188
6416.0,-0.045395828138480816
6424.0,-0.04778985893002288
6432.0,-0.04819554845538579
6440.0,-0.04712136592755531
6448.0,-0.04502323161120093
6456.0,-0.04324035074485651
6464.0,-0.042468631721232206
6472.0,-0.04502893175456025
6480.0,-0.047437594786253034
6488.0,-0.046813537858147486
6496.0,-0.046636150332507335
6504.0,-0.04533454686368087
6512.0,-0.04264782857388858
6520.0,-0.041209193261460914
6528.0,-0.041867695618623045
6536.0,-0.04423536166165421
6544.0,-0.046175675014881956
6552.0,-0.04689660331701114
6560.0,-0.04700830551192124
6568.0,-0.04707435753909444
6576.0,-0.04652491745690093
6584.0,-0.04469544330630929
6592.0,-0.04281380489739362
6600.0,-0.04219503522462304
6608.0,-0.04227758345674403
6616.0,-0.04250190877879046
6624.0,-0.042639390056812415
6632.0,-0.04252673267840476
6640.0,-0.04197104306356774
6648.0,-0.04131624360358392
6656.0,-0.04285739933352163
6664.0,-0.051588892071116874
6672.0,-0.074012828261098
6680.0,-0.09664208339506243
6688.0,-0.024704524125125644
6696.0,0.32586626026110566
6704.0,0.9455821254708329
6712.0,1.320869132896881
6720.0,1.1355343990696025
6728.0,0.5411788210997733
6736.0,0.06476015373013289
6744.0,-0.08798498092760691
6752.0,-0.08278262283852847
6760.0,-0.05417586024148489
6768.0,-0.04075391576795385
6776.0,-0.03881400078924467
6784.0,-0.03998336111548301
6792.0,-0.04073866139965893
6800.0,-0.040754785027375826
6808.0,-0.04046881150493798
6816.0,-0.040153921158600225
6824.0,-0.03987195657146497
6832.0,-0.03960221716779567
6840.0,-0.03930820565337229
6848.0,-0.03896044903815233
6856.0,-0.03860179906556738
6864.0,-0.03849763076442253
6872.0,-0.03917080447992677
6880.0,-0.040590882223825404
6888.0,-0.04038645785220013
6896.0,-0.03865821159291808
6904.0,-0.038566520314282815
6912.0,-0.03972488786693267
6920.0,-0.04025289262933264
6928.0,-0.042434185950170414
6936.0,-0.04580378757392384
6944.0,-0.04747373208062862
6952.0,-0.04602195487805845
6960.0,-0.04680823270627498
6968.0,-0.04748833708043648
6976.0,-0.044258304451825665
6984.0,-0.04023732774437145
6992.0,-0.03572118848047204
7000.0,-0.03315434244412353
7008.0,-0.03288795848816852
7016.0,-0.03420764807177502
7024.0,-0.03559010488419204
7032.0,-0.03431485798098086
7040.0,-0.032362600628372
7048.0,-0.031396060655844014
7056.0,-0.03106413548765491
7064.0,-0.030882880079654975
7072.0,-0.030672152843365767
7080.0,-0.03042471764629195
7088.0,-0.030167608406438076
7096.0,-0.029915853132162183
7104.0,-0.029673699603227414
7112.0,-0.029442799508085093
7120.0,-0.029221613364645575
7128.0,-0.028992330507896652
7136.0,-0.028707415006284258
7144.0,-0.02833160748493843
7152.0,-0.028042420701404093
7160.0,-0.02856773206809139
7168.0,-0.03098744739842864
7176.0,-0.03417914610936621
7184.0,-0.03264670847769218
7192.0,-0.02892876644144449
7200.0,-0.02700536595955289
7208.0,-0.02648437257097166
7216.0,-0.026838600866404345
7224.0,-0.028683939679024394
7232.0,-0.032069028166894775
7240.0,-0.03345151403866481
7248.0,-0.034352832765790785
7256.0,-0.036318303162569336
7264.0,-0.03280793537872965
7272.0,-0.02979442457030482
7280.0,-0.0288167077155168
7288.0,-0.02704322439508812
7296.0,-0.02588373904076588
7304.0,-0.02555345159541809
7312.0,-0.02553534306560235
7320.0,-0.025534918647454642
7328.0,-0.025493831452614375
7336.0,-0.02543296349386604
7344.0,-0.025372425489605957
7352.0,-0.025318507019392505
7360.0,-0.025270765674262594
7368.0,-0.025227756041128275
7376.0,-0.025188647230307306
7384.0,-0.025153056492950958
7392.0,-0.025120781910942358
7400.0,-0.025091950532063638
7408.0,-0.025067344303188237
7416.0,-0.025047656326093348
7424.0,-0.025029271631282855
7432.0,-0.024996390212723915
7440.0,-0.024922981945935733
7448.0,-0.024824870563587217
7456.0,-0.024900665751917496
7464.0,-0.02563606607614638
7472.0,-0.027277620074667427
7480.0,-0.027981500805200978
7488.0,-0.02666428458175601
7496.0,-0.026600233214212343
7504.0,-0.027898639721003683
7512.0,-0.02728117589843253
7520.0,-0.02558199044684776
7528.0,-0.024763948199862364
7536.0,-0.02463462010080356
